Zipcode,ZipCodeType,City,State,LocationType,Lat,Long,Location,Decommisioned,TaxReturnsFiled,EstimatedPopulation,TotalWages
06267,PO BOX,WATERBURY,CT,PRIMARY,41.55,-73.03,NA-US-CT-WATERBURY,FALSE,,,
06268,PO BOX,WATERBURY,CT,PRIMARY,41.55,-73.03,NA-US-CT-WATERBURY,FALSE,,,
06269,PO BOX,WATERBURY,CT,PRIMARY,41.55,-73.03,NA-US-CT-WATERBURY,FALSE,,,
06277,PO BOX,WATERBURY,CT,PRIMARY,41.55,-73.03,NA-US-CT-WATERBURY,FALSE,,,
06278,PO BOX,WATERBURY,CT,PRIMARY,41.55,-73.03,NA-US-CT-WATERBURY,FALSE,,,
06279,PO BOX,WATERBURY,CT,PRIMARY,41.55,-73.03,NA-US-CT-WATERBURY,FALSE,,,
06280,PO BOX,WATERBURY,CT,PRIMARY,41.55,-73.03,NA-US-CT-WATERBURY,FALSE,,,
06281,UNIQUE,WATERBURY,CT,PRIMARY,41.55,-73.03,NA-US-CT-WATERBURY,FALSE,,,
06282,STANDARD,WATERFORD,CT,PRIMARY,41.34,-72.14,NA-US-CT-WATERFORD,FALSE,8570,14516,400412815
06320,STANDARD,OAKVILLE,CT,PRIMARY,41.59,-73.08,NA-US-CT-OAKVILLE,FALSE,4068,6985,166935754
06330,STANDARD,WATERTOWN,CT,PRIMARY,41.61,-73.12,NA-US-CT-WATERTOWN,FALSE,7047,12552,368560061
06331,PO BOX,WAUREGAN,CT,PRIMARY,41.75,-71.91,NA-US-CT-WAUREGAN,FALSE,332,572,9174152
06332,STANDARD,WEATOGUE,CT,PRIMARY,41.84,-72.82,NA-US-CT-WEATOGUE,FALSE,1459,2654,124921014
06333,STANDARD,WESTBROOK,CT,PRIMARY,41.28,-72.45,NA-US-CT-WESTBROOK,FALSE,3578,5947,168449160
06334,STANDARD,WEST CORNWALL,CT,PRIMARY,41.87,-73.33,NA-US-CT-WEST CORNWALL,FALSE,463,779,18289114
06335,STANDARD,WEST GRANBY,CT,PRIMARY,41.95,-72.86,NA-US-CT-WEST GRANBY,FALSE,593,1117,53877832
06336,STANDARD,WESTPORT,CT,PRIMARY,41.12,-73.34,NA-US-CT-WESTPORT,FALSE,12976,23735,279474889
06338,PO BOX,WESTPORT,CT,PRIMARY,41.12,-73.34,NA-US-CT-WESTPORT,FALSE,,,
06339,STANDARD,WESTON,CT,PRIMARY,41.22,-73.37,NA-US-CT-WESTON,FALSE,4769,9143,904421191
06340,UNIQUE,WESTPORT,CT,PRIMARY,41.12,-73.34,NA-US-CT-WESTPORT,FALSE,,,
06349,UNIQUE,WESTPORT,CT,PRIMARY,41.12,-73.34,NA-US-CT-WESTPORT,FALSE,,,
06350,STANDARD,REDDING,CT,PRIMARY,41.3,-73.38,NA-US-CT-REDDING,FALSE,4244,7867,481229786
06351,STANDARD,WEST SIMSBURY,CT,PRIMARY,41.87,-72.84,NA-US-CT-WEST SIMSBURY,FALSE,2045,4014,240193043
06353,STANDARD,WEST SUFFIELD,CT,PRIMARY,42,-72.72,NA-US-CT-WEST SUFFIELD,FALSE,1757,3130,98172513
06354,STANDARD,WILLINGTON,CT,PRIMARY,41.86,-72.27,NA-US-CT-WILLINGTON,FALSE,2823,4823,138379919
06355,STANDARD,WILLIMANTIC,CT,PRIMARY,41.71,-72.21,NA-US-CT-WILLIMANTIC,FALSE,7260,11822,199975862
06357,STANDARD,WILTON,CT,PRIMARY,41.18,-73.42,NA-US-CT-WILTON,FALSE,8651,16501,1556090212
06359,STANDARD,WINDHAM,CT,PRIMARY,41.7,-72.16,NA-US-CT-WINDHAM,FALSE,1572,2640,62036230
06360,UNIQUE,WINDSOR,CT,PRIMARY,41.85,-72.65,NA-US-CT-WINDSOR,FALSE,,,
06365,STANDARD,WINDSOR,CT,PRIMARY,41.85,-72.65,NA-US-CT-WINDSOR,FALSE,15527,26020,761392239
06370,STANDARD,WINDSOR LOCKS,CT,PRIMARY,41.92,-72.65,NA-US-CT-WINDSOR LOCKS,FALSE,6784,11081,279966091
06371,PO BOX,WINCHESTER CENTER,CT,PRIMARY,41.92,-73.1,NA-US-CT-WINCHESTER CENTER,FALSE,,,
06372,STANDARD,WINSTED,CT,PRIMARY,41.92,-73.06,NA-US-CT-WINSTED,FALSE,5738,9551,212693718
06373,STANDARD,WOODBURY,CT,PRIMARY,41.56,-73.2,NA-US-CT-WOODBURY,FALSE,5123,8844,308454801
06374,STANDARD,WOODSTOCK,CT,PRIMARY,41.95,-71.98,NA-US-CT-WOODSTOCK,FALSE,3136,5695,162575595
06375,STANDARD,WOODSTOCK VALLEY,CT,PRIMARY,41.92,-72.1,NA-US-CT-WOODSTOCK VALLEY,FALSE,540,1018,28473029
06376,PO BOX,YANTIC,CT,PRIMARY,41.53,-72.04,NA-US-CT-YANTIC,FALSE,,,
06377,STANDARD,ADAMS,MA,PRIMARY,42.62,-73.11,NA-US-MA-ADAMS,FALSE,4271,6993,130413565
06378,STANDARD,SAVOY,MA,PRIMARY,42.56,-73.02,NA-US-MA-SAVOY,FALSE,327,574,12435889
06379,STANDARD,AGAWAM,MA,PRIMARY,42.06,-72.61,NA-US-MA-AGAWAM,FALSE,8596,14021,337735143
06380,STANDARD,AMHERST,MA,PRIMARY,42.37,-72.52,NA-US-MA-AMHERST,FALSE,10167,16532,415081243
06382,PO BOX,AMHERST,MA,PRIMARY,42.37,-72.52,NA-US-MA-AMHERST,FALSE,,,
06383,PO BOX,AMHERST,MA,PRIMARY,42.37,-72.52,NA-US-MA-AMHERST,FALSE,496,742,17272423
06384,PO BOX,NORTH AMHERST,MA,PRIMARY,42.4,-72.52,NA-US-MA-NORTH AMHERST,FALSE,,,
06385,STANDARD,ASHFIELD,MA,PRIMARY,42.53,-72.78,NA-US-MA-ASHFIELD,FALSE,791,1345,27789072
06386,STANDARD,ASHLEY FALLS,MA,PRIMARY,42.05,-73.33,NA-US-MA-ASHLEY FALLS,FALSE,392,681,11545093
06387,STANDARD,ASSONET,MA,PRIMARY,41.78,-71.06,NA-US-MA-ASSONET,FALSE,2128,3833,113115570
06388,STANDARD,ATHOL,MA,PRIMARY,42.59,-72.23,NA-US-MA-ATHOL,FALSE,6133,10562,211059739
06389,STANDARD,ROYALSTON,MA,PRIMARY,42.68,-72.18,NA-US-MA-ROYALSTON,FALSE,606,1081,21813337
06390,STANDARD,ATTLEBORO,MA,PRIMARY,41.93,-71.29,NA-US-MA-ATTLEBORO,FALSE,21067,36164,965326587
06401,STANDARD,BARRE,MA,PRIMARY,42.42,-72.1,NA-US-MA-BARRE,FALSE,2223,3935,93221235
06403,STANDARD,BECKET,MA,PRIMARY,42.33,-73.07,NA-US-MA-BECKET,FALSE,1152,1964,41690946
06404,STANDARD,BELCHERTOWN,MA,PRIMARY,42.27,-72.4,NA-US-MA-BELCHERTOWN,FALSE,7097,12895,342529324
06405,STANDARD,BERNARDSTON,MA,PRIMARY,42.66,-72.55,NA-US-MA-BERNARDSTON,FALSE,1420,2438,52276839
06408,STANDARD,BLANDFORD,MA,PRIMARY,42.18,-72.93,NA-US-MA-BLANDFORD,FALSE,646,1153,27475763
06409,PO BOX,BONDSVILLE,MA,PRIMARY,42.2,-72.34,NA-US-MA-BONDSVILLE,FALSE,659,1055,21809651
06410,STANDARD,BRIMFIELD,MA,PRIMARY,42.11,-72.2,NA-US-MA-BRIMFIELD,FALSE,1852,3312,88271019
06411,STANDARD,BUCKLAND,MA,PRIMARY,42.6,-72.78,NA-US-MA-BUCKLAND,FALSE,,,
06412,STANDARD,CHARLEMONT,MA,PRIMARY,42.63,-72.88,NA-US-MA-CHARLEMONT,FALSE,756,1250,21799312
06413,STANDARD,DRURY,MA,PRIMARY,42.68,-72.98,NA-US-MA-DRURY,FALSE,,,
06414,STANDARD,HEATH,MA,PRIMARY,42.66,-72.83,NA-US-MA-HEATH,FALSE,,,
06415,PO BOX,CHARTLEY,MA,PRIMARY,41.97,-71.18,NA-US-MA-CHARTLEY,FALSE,,,
06416,STANDARD,CHESHIRE,MA,PRIMARY,42.55,-73.15,NA-US-MA-CHESHIRE,FALSE,1754,2990,66891519
06417,STANDARD,CHESTER,MA,PRIMARY,42.28,-72.98,NA-US-MA-CHESTER,FALSE,582,1012,21936991
06418,STANDARD,CHESTERFIELD,MA,PRIMARY,42.4,-72.85,NA-US-MA-CHESTERFIELD,FALSE,374,639,13500566
06419,STANDARD,WEST CHESTERFIELD,MA,PRIMARY,42.41,-72.87,NA-US-MA-WEST CHESTERFIELD,FALSE,,,
06420,STANDARD,CHICOPEE,MA,PRIMARY,42.17,-72.57,NA-US-MA-CHICOPEE,FALSE,10321,16669,308247724
06422,PO BOX,CHICOPEE,MA,PRIMARY,42.17,-72.57,NA-US-MA-CHICOPEE,FALSE,,,
06423,STANDARD,CHICOPEE,MA,PRIMARY,42.17,-72.57,NA-US-MA-CHICOPEE,FALSE,15184,24570,513706179
06424,PO BOX,CHICOPEE,MA,PRIMARY,42.17,-72.57,NA-US-MA-CHICOPEE,FALSE,328,509,9048762
06426,STANDARD,CHICOPEE,MA,PRIMARY,42.17,-72.57,NA-US-MA-CHICOPEE,FALSE,1158,1713,38014417
06437,STANDARD,COLRAIN,MA,PRIMARY,42.66,-72.68,NA-US-MA-COLRAIN,FALSE,947,1581,29013390
06438,STANDARD,CONWAY,MA,PRIMARY,42.51,-72.68,NA-US-MA-CONWAY,FALSE,889,1541,38548270
06439,STANDARD,CUMMINGTON,MA,PRIMARY,42.46,-72.9,NA-US-MA-CUMMINGTON,FALSE,520,865,15391058
06440,PO BOX,CUTTYHUNK,MA,PRIMARY,41.45,-70.8,NA-US-MA-CUTTYHUNK,FALSE,,,
06441,STANDARD,DALTON,MA,PRIMARY,42.47,-73.16,NA-US-MA-DALTON,FALSE,3403,5793,137797105
06442,PO BOX,DALTON,MA,PRIMARY,42.47,-73.16,NA-US-MA-DALTON,FALSE,,,
06443,STANDARD,DEERFIELD,MA,PRIMARY,42.55,-72.6,NA-US-MA-DEERFIELD,FALSE,703,1238,32771477
06444,STANDARD,DIGHTON,MA,PRIMARY,41.81,-71.11,NA-US-MA-DIGHTON,FALSE,1428,2622,68263120
06447,STANDARD,EAST FREETOWN,MA,PRIMARY,41.75,-70.97,NA-US-MA-EAST FREETOWN,FALSE,2412,4357,111202199
06450,STANDARD,EASTHAMPTON,MA,PRIMARY,42.26,-72.68,NA-US-MA-EASTHAMPTON,FALSE,9614,15525,368520221
06451,STANDARD,FLORENCE,MA,PRIMARY,42.32,-72.67,NA-US-MA-FLORENCE,FALSE,5718,9483,237645187
06454,STANDARD,EAST LONGMEADOW,MA,PRIMARY,42.06,-72.51,NA-US-MA-EAST LONGMEADOW,FALSE,7793,14024,408672864
06455,STANDARD,LONGMEADOW,MA,PRIMARY,42.04,-72.57,NA-US-MA-LONGMEADOW,FALSE,7734,14332,589918241
06456,PO BOX,LONGMEADOW,MA,PRIMARY,42.04,-72.57,NA-US-MA-LONGMEADOW,FALSE,,,
06457,PO BOX,EAST OTIS,MA,PRIMARY,42.17,-73.03,NA-US-MA-EAST OTIS,FALSE,303,509,11342709
06459,STANDARD,ERVING,MA,PRIMARY,42.6,-72.4,NA-US-MA-ERVING,FALSE,711,1247,26393167
06460,STANDARD,FAIRHAVEN,MA,PRIMARY,41.63,-70.9,NA-US-MA-FAIRHAVEN,FALSE,8024,13392,309353068
06461,STANDARD,FALL RIVER,MA,PRIMARY,41.71,-71.1,NA-US-MA-FALL RIVER,FALSE,13906,22304,474161740
06467,STANDARD,FALL RIVER,MA,PRIMARY,41.71,-71.1,NA-US-MA-FALL RIVER,FALSE,11037,18264,310142346
06468,PO BOX,FALL RIVER,MA,PRIMARY,41.71,-71.1,NA-US-MA-FALL RIVER,FALSE,369,551,10884551
06469,STANDARD,FALL RIVER,MA,PRIMARY,41.71,-71.1,NA-US-MA-FALL RIVER,FALSE,6421,10441,170602688
06470,STANDARD,FALL RIVER,MA,PRIMARY,41.71,-71.1,NA-US-MA-FALL RIVER,FALSE,7326,11903,204732137
06471,STANDARD,SOMERSET,MA,PRIMARY,41.73,-71.15,NA-US-MA-SOMERSET,FALSE,1284,2190,48302121
06472,STANDARD,SOMERSET,MA,PRIMARY,41.73,-71.15,NA-US-MA-SOMERSET,FALSE,7873,13724,330142031
06473,STANDARD,FEEDING HILLS,MA,PRIMARY,42.06,-72.67,NA-US-MA-FEEDING HILLS,FALSE,5881,10449,270491031
06474,STANDARD,GILBERTVILLE,MA,PRIMARY,42.35,-72.21,NA-US-MA-GILBERTVILLE,FALSE,555,932,17660731
06475,PO BOX,GLENDALE,MA,PRIMARY,42.3,-73.32,NA-US-MA-GLENDALE,FALSE,,,
06477,STANDARD,GOSHEN,MA,PRIMARY,42.43,-72.8,NA-US-MA-GOSHEN,FALSE,294,489,9279030
06478,STANDARD,GRANBY,MA,PRIMARY,42.26,-72.52,NA-US-MA-GRANBY,FALSE,3186,5647,139182791
06479,STANDARD,GRANVILLE,MA,PRIMARY,42.06,-72.86,NA-US-MA-GRANVILLE,FALSE,985,1787,45589776
06480,STANDARD,GREAT BARRINGTON,MA,PRIMARY,42.19,-73.35,NA-US-MA-GREAT BARRINGTON,FALSE,3686,5873,125478833
06481,STANDARD,GREENFIELD,MA,PRIMARY,42.58,-72.59,NA-US-MA-GREENFIELD,FALSE,8384,13381,270928214
06482,PO BOX,GREENFIELD,MA,PRIMARY,42.58,-72.59,NA-US-MA-GREENFIELD,FALSE,285,406,7682335
06483,STANDARD,HADLEY,MA,PRIMARY,42.35,-72.58,NA-US-MA-HADLEY,FALSE,2617,4327,97134728
06484,STANDARD,HAMPDEN,MA,PRIMARY,42.06,-72.41,NA-US-MA-HAMPDEN,FALSE,2613,4700,129484906
06487,PO BOX,HARDWICK,MA,PRIMARY,42.35,-72.2,NA-US-MA-HARDWICK,FALSE,388,714,17327614
06488,STANDARD,HATFIELD,MA,PRIMARY,42.37,-72.6,NA-US-MA-HATFIELD,FALSE,1300,2161,53672742
06489,STANDARD,WEST HATFIELD,MA,PRIMARY,42.39,-72.64,NA-US-MA-WEST HATFIELD,FALSE,297,458,11050674
06491,STANDARD,HAYDENVILLE,MA,PRIMARY,42.39,-72.7,NA-US-MA-HAYDENVILLE,FALSE,747,1228,31238572
06492,STANDARD,HINSDALE,MA,PRIMARY,42.42,-73.07,NA-US-MA-HINSDALE,FALSE,1451,2476,56829904
06493,STANDARD,HOLYOKE,MA,PRIMARY,42.21,-72.64,NA-US-MA-HOLYOKE,FALSE,16192,26316,485125311
06494,PO BOX,HOLYOKE,MA,PRIMARY,42.21,-72.64,NA-US-MA-HOLYOKE,FALSE,606,997,14650215
06495,STANDARD,HOUSATONIC,MA,PRIMARY,42.25,-73.36,NA-US-MA-HOUSATONIC,FALSE,914,1486,27248680
06497,STANDARD,HUNTINGTON,MA,PRIMARY,42.23,-72.88,NA-US-MA-HUNTINGTON,FALSE,1317,2282,51952670
06498,PO BOX,LAKE PLEASANT,MA,PRIMARY,42.53,-72.54,NA-US-MA-LAKE PLEASANT,FALSE,,,
06501,STANDARD,BERKSHIRE,MA,PRIMARY,42.51,-73.19,NA-US-MA-BERKSHIRE,FALSE,,,
06502,STANDARD,LANESBORO,MA,PRIMARY,42.51,-73.22,NA-US-MA-LANESBORO,FALSE,1513,2606,57730107
06503,STANDARD,LEE,MA,PRIMARY,42.3,-73.25,NA-US-MA-LEE,FALSE,3030,5056,105631151
06504,PO BOX,TYRINGHAM,MA,PRIMARY,42.24,-73.19,NA-US-MA-TYRINGHAM,FALSE,,,
06505,STANDARD,LEEDS,MA,PRIMARY,42.35,-72.71,NA-US-MA-LEEDS,FALSE,895,1407,34015029
06506,STANDARD,LENOX,MA,PRIMARY,42.35,-73.28,NA-US-MA-LENOX,FALSE,2488,4020,99379563
06507,PO BOX,LENOX DALE,MA,PRIMARY,42.36,-73.27,NA-US-MA-LENOX DALE,FALSE,313,515,9417367
06508,STANDARD,LEVERETT,MA,PRIMARY,42.45,-72.5,NA-US-MA-LEVERETT,FALSE,968,1620,41254068
06509,STANDARD,LUDLOW,MA,PRIMARY,42.16,-72.48,NA-US-MA-LUDLOW,FALSE,10152,17529,404031435
06510,STANDARD,MARION,MA,PRIMARY,41.7,-70.76,NA-US-MA-MARION,FALSE,2484,4357,147551019
06511,STANDARD,MATTAPOISETT,MA,PRIMARY,41.66,-70.8,NA-US-MA-MATTAPOISETT,FALSE,3323,5697,172561365
06512,PO BOX,MIDDLEFIELD,MA,PRIMARY,42.35,-73.01,NA-US-MA-MIDDLEFIELD,FALSE,,,
06513,PO BOX,MILL RIVER,MA,PRIMARY,42.12,-73.27,NA-US-MA-MILL RIVER,FALSE,,,
06514,STANDARD,MONSON,MA,PRIMARY,42.09,-72.31,NA-US-MA-MONSON,FALSE,4206,7429,180005082
06515,STANDARD,MONTAGUE,MA,PRIMARY,42.53,-72.53,NA-US-MA-MONTAGUE,FALSE,1234,2016,46261486
06516,STANDARD,MONTEREY,MA,PRIMARY,42.18,-73.21,NA-US-MA-MONTEREY,FALSE,408,682,12545137
06517,PO BOX,DARTMOUTH,MA,PRIMARY,41.56,-71,NA-US-MA-DARTMOUTH,FALSE,,,
06518,STANDARD,NEW BEDFORD,MA,PRIMARY,41.66,-70.93,NA-US-MA-NEW BEDFORD,FALSE,17899,28944,521099706
06519,PO BOX,NEW BEDFORD,MA,PRIMARY,41.66,-70.93,NA-US-MA-NEW BEDFORD,FALSE,,,
06520,PO BOX,NEW BEDFORD,MA,PRIMARY,41.66,-70.93,NA-US-MA-NEW BEDFORD,FALSE,,,
06521,STANDARD,ACUSHNET,MA,PRIMARY,41.68,-70.9,NA-US-MA-ACUSHNET,FALSE,5198,9079,212325801
06524,STANDARD,NEW BEDFORD,MA,PRIMARY,41.66,-70.93,NA-US-MA-NEW BEDFORD,FALSE,4835,8050,126282262
06525,STANDARD,NEW BEDFORD,MA,PRIMARY,41.66,-70.93,NA-US-MA-NEW BEDFORD,FALSE,11743,19536,408341762
06530,STANDARD,NEW BEDFORD,MA,PRIMARY,41.66,-70.93,NA-US-MA-NEW BEDFORD,FALSE,5440,8919,131661467
06531,STANDARD,NORTH DARTMOUTH,MA,PRIMARY,41.64,-71,NA-US-MA-NORTH DARTMOUTH,FALSE,8861,15533,393124162
06532,STANDARD,SOUTH DARTMOUTH,MA,PRIMARY,41.55,-70.98,NA-US-MA-SOUTH DARTMOUTH,FALSE,5813,10032,284350017
06533,STANDARD,NORTH ADAMS,MA,PRIMARY,42.68,-73.11,NA-US-MA-NORTH ADAMS,FALSE,7136,11730,203584793
06534,STANDARD,NORTHAMPTON,MA,PRIMARY,42.32,-72.67,NA-US-MA-NORTHAMPTON,FALSE,7233,10304,262164257
06535,PO BOX,NORTHAMPTON,MA,PRIMARY,42.32,-72.67,NA-US-MA-NORTHAMPTON,FALSE,331,423,10230348
06536,UNIQUE,NORTHAMPTON,MA,PRIMARY,42.32,-72.67,NA-US-MA-NORTHAMPTON,FALSE,,,
06537,STANDARD,NORTH ATTLEBORO,MA,PRIMARY,41.97,-71.33,NA-US-MA-NORTH ATTLEBORO,FALSE,12994,22964,743373464
06538,PO BOX,NORTH ATTLEBORO,MA,PRIMARY,41.97,-71.33,NA-US-MA-NORTH ATTLEBORO,FALSE,,,
06540,STANDARD,PLAINVILLE,MA,PRIMARY,42,-71.33,NA-US-MA-PLAINVILLE,FALSE,4308,7456,229148968
06601,STANDARD,ATTLEBORO FALLS,MA,PRIMARY,41.97,-71.3,NA-US-MA-ATTLEBORO FALLS,FALSE,1021,1856,63259062
06602,STANDARD,NORTH DIGHTON,MA,PRIMARY,41.85,-71.15,NA-US-MA-NORTH DIGHTON,FALSE,2024,3638,91900694
06604,STANDARD,NORTHFIELD,MA,PRIMARY,42.7,-72.43,NA-US-MA-NORTHFIELD,FALSE,1478,2627,57122411
06605,PO BOX,NORTH HATFIELD,MA,PRIMARY,42.4,-72.6,NA-US-MA-NORTH HATFIELD,FALSE,,,
06606,STANDARD,NORTON,MA,PRIMARY,41.96,-71.18,NA-US-MA-NORTON,FALSE,8512,15129,470306771
06607,STANDARD,OAKHAM,MA,PRIMARY,42.35,-72.05,NA-US-MA-OAKHAM,FALSE,1005,1807,47454439
06608,STANDARD,NEW SALEM,MA,PRIMARY,42.5,-72.33,NA-US-MA-NEW SALEM,FALSE,450,803,16669444
06610,STANDARD,ORANGE,MA,PRIMARY,42.59,-72.3,NA-US-MA-ORANGE,FALSE,3491,6044,109971458
06611,STANDARD,WARWICK,MA,PRIMARY,42.68,-72.33,NA-US-MA-WARWICK,FALSE,355,611,11890390
06612,STANDARD,OTIS,MA,PRIMARY,42.19,-73.07,NA-US-MA-OTIS,FALSE,462,778,12183440
06614,STANDARD,PALMER,MA,PRIMARY,42.16,-72.32,NA-US-MA-PALMER,FALSE,4124,6950,160619305
06615,STANDARD,PETERSHAM,MA,PRIMARY,42.48,-72.18,NA-US-MA-PETERSHAM,FALSE,604,1104,25115744
06650,STANDARD,PITTSFIELD,MA,PRIMARY,42.45,-73.26,NA-US-MA-PITTSFIELD,FALSE,22181,36002,745722739
06673,PO BOX,PITTSFIELD,MA,PRIMARY,42.45,-73.26,NA-US-MA-PITTSFIELD,FALSE,815,1186,24714421
06699,PO BOX,PITTSFIELD,MA,PRIMARY,42.45,-73.26,NA-US-MA-PITTSFIELD,FALSE,,,
06701,STANDARD,PLAINFIELD,MA,PRIMARY,42.51,-72.91,NA-US-MA-PLAINFIELD,FALSE,278,467,7972234
06702,STANDARD,RAYNHAM,MA,PRIMARY,41.93,-71.04,NA-US-MA-RAYNHAM,FALSE,6595,11607,343769637
06703,PO BOX,RAYNHAM CENTER,MA,PRIMARY,41.93,-71.04,NA-US-MA-RAYNHAM CENTER,FALSE,287,438,12179623
06704,STANDARD,REHOBOTH,MA,PRIMARY,41.83,-71.26,NA-US-MA-REHOBOTH,FALSE,5768,10452,303831693
06705,STANDARD,RICHMOND,MA,PRIMARY,42.37,-73.36,NA-US-MA-RICHMOND,FALSE,632,1068,39209955
06706,STANDARD,ROCHESTER,MA,PRIMARY,41.73,-70.81,NA-US-MA-ROCHESTER,FALSE,2527,4715,137021612
06708,PO BOX,MONROE BRIDGE,MA,PRIMARY,42.72,-72.98,NA-US-MA-MONROE BRIDGE,FALSE,,,
06710,STANDARD,ROWE,MA,PRIMARY,42.7,-72.9,NA-US-MA-ROWE,FALSE,253,444,7918161
06712,STANDARD,RUSSELL,MA,PRIMARY,42.18,-72.85,NA-US-MA-RUSSELL,FALSE,780,1376,33141462
06716,PO BOX,WORONOCO,MA,PRIMARY,42.19,-72.82,NA-US-MA-WORONOCO,FALSE,,,
06720,STANDARD,SANDISFIELD,MA,PRIMARY,42.11,-73.13,NA-US-MA-SANDISFIELD,FALSE,326,572,10291793
06721,STANDARD,SEEKONK,MA,PRIMARY,41.81,-71.33,NA-US-MA-SEEKONK,FALSE,7027,12579,336224404
06722,STANDARD,SHEFFIELD,MA,PRIMARY,42.1,-73.34,NA-US-MA-SHEFFIELD,FALSE,1223,2018,38639493
06723,STANDARD,SHELBURNE FALLS,MA,PRIMARY,42.6,-72.74,NA-US-MA-SHELBURNE FALLS,FALSE,2105,3439,65890148
06724,STANDARD,SHUTESBURY,MA,PRIMARY,42.45,-72.4,NA-US-MA-SHUTESBURY,FALSE,729,1269,27771397
06725,STANDARD,SOUTHAMPTON,MA,PRIMARY,42.23,-72.73,NA-US-MA-SOUTHAMPTON,FALSE,3043,5385,147755801
06726,PO BOX,SOUTH BARRE,MA,PRIMARY,42.38,-72.09,NA-US-MA-SOUTH BARRE,FALSE,311,525,9853674
06749,STANDARD,SOUTH DEERFIELD,MA,PRIMARY,42.47,-72.59,NA-US-MA-SOUTH DEERFIELD,FALSE,2402,4019,101970941
06750,PO BOX,NORTH EGREMONT,MA,PRIMARY,42.17,-73.44,NA-US-MA-NORTH EGREMONT,FALSE,,,
06751,STANDARD,SOUTH EGREMONT,MA,PRIMARY,42.16,-73.41,NA-US-MA-SOUTH EGREMONT,FALSE,373,591,12236150
06752,STANDARD,SOUTHFIELD,MA,PRIMARY,42.07,-73.23,NA-US-MA-SOUTHFIELD,FALSE,258,438,8079138
06753,STANDARD,SOUTH HADLEY,MA,PRIMARY,42.26,-72.56,NA-US-MA-SOUTH HADLEY,FALSE,8670,14184,350679905
06754,PO BOX,SOUTH LEE,MA,PRIMARY,42.3,-73.23,NA-US-MA-SOUTH LEE,FALSE,,,
06755,STANDARD,SOUTHWICK,MA,PRIMARY,42.05,-72.76,NA-US-MA-SOUTHWICK,FALSE,4912,8567,237666692
06756,PO BOX,SPRINGFIELD,MA,PRIMARY,42.11,-72.53,NA-US-MA-SPRINGFIELD,FALSE,991,1531,25082966
06757,PO BOX,SPRINGFIELD,MA,PRIMARY,42.11,-72.53,NA-US-MA-SPRINGFIELD,FALSE,,,
06758,STANDARD,SPRINGFIELD,MA,PRIMARY,42.11,-72.53,NA-US-MA-SPRINGFIELD,FALSE,1105,1533,27609119
06759,STANDARD,SPRINGFIELD,MA,PRIMARY,42.11,-72.53,NA-US-MA-SPRINGFIELD,FALSE,9601,15795,257431945
06762,STANDARD,SPRINGFIELD,MA,PRIMARY,42.11,-72.53,NA-US-MA-SPRINGFIELD,FALSE,3745,6054,67938586
06763,STANDARD,SPRINGFIELD,MA,PRIMARY,42.11,-72.53,NA-US-MA-SPRINGFIELD,FALSE,3723,6360,90029874
06770,STANDARD,SPRINGFIELD,MA,PRIMARY,42.11,-72.53,NA-US-MA-SPRINGFIELD,FALSE,10478,17151,291882920
06776,STANDARD,SPRINGFIELD,MA,PRIMARY,42.11,-72.53,NA-US-MA-SPRINGFIELD,FALSE,10947,17988,269944307
06777,UNIQUE,SPRINGFIELD,MA,PRIMARY,42.11,-72.53,NA-US-MA-SPRINGFIELD,FALSE,,,
06778,PO BOX,SPRINGFIELD,MA,PRIMARY,42.11,-72.53,NA-US-MA-SPRINGFIELD,FALSE,,,
06779,STANDARD,SPRINGFIELD,MA,PRIMARY,42.11,-72.53,NA-US-MA-SPRINGFIELD,FALSE,7159,11858,266961282
06781,STANDARD,SPRINGFIELD,MA,PRIMARY,42.11,-72.53,NA-US-MA-SPRINGFIELD,FALSE,5978,9915,191005823
06782,STANDARD,SPRINGFIELD,MA,PRIMARY,42.11,-72.53,NA-US-MA-SPRINGFIELD,FALSE,1464,2510,60921264
06783,STANDARD,SPRINGFIELD,MA,PRIMARY,42.11,-72.53,NA-US-MA-SPRINGFIELD,FALSE,3551,5884,130647013
06784,PO BOX,SPRINGFIELD,MA,PRIMARY,42.11,-72.53,NA-US-MA-SPRINGFIELD,FALSE,333,509,8160825
06785,PO BOX,SPRINGFIELD,MA,PRIMARY,42.11,-72.53,NA-US-MA-SPRINGFIELD,FALSE,,,
06786,STANDARD,SPRINGFIELD,MA,PRIMARY,42.11,-72.53,NA-US-MA-SPRINGFIELD,FALSE,,,
06787,STANDARD,INDIAN ORCHARD,MA,PRIMARY,42.15,-72.51,NA-US-MA-INDIAN ORCHARD,FALSE,3729,6080,98439822
06790,STANDARD,SPRINGFIELD,MA,PRIMARY,42.11,-72.53,NA-US-MA-SPRINGFIELD,FALSE,,,
06791,UNIQUE,SPRINGFIELD,MA,PRIMARY,42.11,-72.53,NA-US-MA-SPRINGFIELD,FALSE,,,
06792,PO BOX,STOCKBRIDGE,MA,PRIMARY,42.3,-73.32,NA-US-MA-STOCKBRIDGE,FALSE,785,1206,29315283
06793,UNIQUE,STOCKBRIDGE,MA,PRIMARY,42.3,-73.32,NA-US-MA-STOCKBRIDGE,FALSE,,,
06794,STANDARD,SUNDERLAND,MA,PRIMARY,42.46,-72.58,NA-US-MA-SUNDERLAND,FALSE,1823,2777,65890537
